Time,liquid % in condensor,condensor pressure(kpa),liquid % in reboiler,Mass Flow Rate in Feed Flow  (kg/h),Mass Flow rate in top outlet stream  (kg/h),Net Mass Flow in main tower,Mole Fraction HX at reboiler,HX Mole Fraction in Top Outler Stream,Feed Mole Fraction,Feed Mole Fraction,Feed Tray Temperature,Main Tower Pressure,Bottom Tower Pressure,Top Tower Pressure,Reflux Ratio,Duties Summary,MoleFractionTX,MoleFractionHX
11040,49.5222837,100.8250837,56.2855837,4533.072084,7919.742084,3156.172084,1048.972084,0.0564994,0.501001,0.498999,76.5711837,103.9520837,110.0200837,66.8411837,0.621169,0,0.951786,0.048214
11070,49.66154891,100.9637489,56.39624891,4533.280749,7919.850749,3156.100749,1049.180749,0.0564915,0.501001,0.498999,76.70974891,104.0907489,110.1587489,66.97984891,0.621037,0,0.951784,0.0482158
11100,50.20734995,101.50895,56.91714995,4533.84695,7920.46695,3156.81695,1049.77695,0.0564897,0.501001,0.498999,77.25624995,104.63695,110.70495,67.52604995,0.621064,0,0.951784,0.0482162
11130,50.2084263,101.5098263,56.8897263,4533.897826,7920.437826,3156.467826,1049.717826,0.0564871,0.501001,0.498999,77.2564263,104.6378263,110.7058263,67.5269263,0.621012,0,0.951783,0.0482172
11160,49.93673845,101.2376384,56.58993845,4533.646638,7920.386638,3155.916638,1049.526638,0.0564869,0.501001,0.498999,76.98513845,104.3666384,110.4346384,67.25573845,0.621079,0,0.951783,0.0482167
11190,50.08242112,101.3824211,56.70982112,4533.892421,7920.542421,3156.912421,1049.682421,0.056487,0.501001,0.498999,77.13102112,104.5124211,110.5804211,67.40152112,0.621137,0,0.951783,0.0482166
11220,50.25191009,101.5507101,56.85001009,4534.13171,7920.80171,3157.16171,1049.76171,0.056487,0.501001,0.498999,77.30011009,104.6817101,110.7497101,67.57081009,0.621115,0,0.951783,0.0482171
11250,50.49143303,101.790533,57.06363303,4534.391533,7921.131533,3157.151533,1050.131533,0.05649,0.501001,0.498999,77.53963303,104.921533,110.989533,67.81063303,0.621167,0,0.951783,0.0482165
11280,50.19497915,101.4966792,56.73857915,4533.925679,7921.015679,3156.035679,1049.775679,0.0564999,0.501001,0.498999,77.24457915,104.6256792,110.6936792,67.51477915,0.621226,0,0.951785,0.0482152
11310,49.77931174,101.0795117,56.29271174,4533.569512,7920.369512,3156.909512,1049.329512,0.0564984,0.501001,0.498999,76.82771174,104.2095117,110.2775117,67.09861174,0.621224,0,0.951785,0.0482155
11340,50.25426275,101.5538627,56.73976275,4534.043863,7920.713863,3156.703863,1049.783863,0.0564933,0.501001,0.498999,77.30226275,104.6838627,110.7518627,67.57296275,0.621091,0,0.951783,0.048217
11370,49.67127893,100.9711789,56.12667893,4533.461179,7920.281179,3156.681179,1049.221179,0.0564959,0.501001,0.498999,76.71967893,104.1011789,110.1691789,66.99027893,0.621139,0,0.951783,0.0482169
11400,49.50425392,100.8052539,55.92925392,4533.234254,7919.964254,3156.604254,1049.104254,0.0564968,0.501001,0.498999,76.55265392,103.9342539,110.0022539,66.82335392,0.621138,0,0.951783,0.0482171
11430,49.99569108,101.2976911,56.39279108,4533.645691,7920.555691,3156.145691,1049.675691,0.0564949,0.501001,0.498999,77.04419108,104.4256911,110.4936911,67.31479108,0.621102,0,0.951782,0.0482175
11460,49.57991688,100.8809169,55.94571688,4533.289917,7919.999917,3156.389917,1049.129917,0.056494,0.501001,0.498999,76.62881688,104.0099169,110.0779169,66.89901688,0.621118,0,0.951782,0.0482181
11490,49.66308106,100.9640811,55.99858106,4533.413081,7920.033081,3156.743081,1049.173081,0.056492,0.501001,0.498999,76.71188106,104.0930811,110.1610811,66.98218106,0.621138,0,0.951782,0.0482181
11520,50.40300118,101.7053012,56.70930118,4534.073301,7920.883301,3157.423301,1049.963301,0.0564956,0.501001,0.498999,77.45240118,104.8333012,110.9013012,67.72240118,0.621179,0,0.951783,0.0482174
11550,50.28279201,101.584992,56.55699201,4533.962992,7920.612992,3157.222992,1049.842992,0.0564926,0.501001,0.498999,77.33219201,104.712992,110.780992,67.60209201,0.62116,0,0.951782,0.0482178
11580,50.24667915,101.5476791,56.49177915,4533.956679,7920.526679,3157.376679,1049.766679,0.0564915,0.501001,0.498999,77.29567915,104.6766791,110.7446791,67.56577915,0.621143,0,0.951782,0.0482182
11610,49.93652568,101.2374257,56.14912568,4533.696426,7920.246426,3156.906426,1049.466426,0.0564878,0.501001,0.498999,76.98512568,104.3664257,110.4344257,67.25552568,0.621129,0,0.951781,0.0482187
11640,49.50664169,100.8063417,55.68644169,4533.326342,7919.976342,3156.776342,1049.026342,0.0564861,0.501001,0.498999,76.55514169,103.9363417,110.0043417,66.82544169,0.621116,0,0.951781,0.0482192
11670,50.0851872,101.3847872,56.2352872,4533.914787,7920.344787,3156.304787,1049.554787,0.0564817,0.501001,0.498999,77.1328872,104.5147872,110.5827872,67.4038872,0.621055,0,0.95178,0.0482201
11700,50.01827842,101.3184784,56.13627842,4533.828478,7920.678478,3156.198478,1049.558478,0.0564869,0.501001,0.498999,77.06657842,104.4484784,110.5164784,67.33757842,0.621157,0,0.951781,0.0482187
11730,49.56624977,100.8668498,55.65194977,4533.38685,7920.15685,3156.64685,1049.08685,0.0564936,0.501001,0.498999,76.61544977,103.9968498,110.0648498,66.88594977,0.621281,0,0.951783,0.0482171
11760,50.04352271,101.3450227,56.09942271,4533.804023,7920.594023,3156.884023,1049.644023,0.0564963,0.501001,0.498999,77.09242271,104.4740227,110.5420227,67.36312271,0.621261,0,0.951783,0.0482166
11790,49.88983141,101.1907314,55.91173141,4533.639731,7920.429731,3156.409731,1049.439731,0.0564947,0.501001,0.498999,76.93793141,104.3197314,110.3877314,67.20883141,0.621179,0,0.951783,0.048217
11820,49.71622589,101.0158259,55.70752589,4533.495826,7920.235826,3155.905826,1049.385826,0.0564922,0.501001,0.498999,76.76412589,104.1458259,110.2138259,67.03492589,0.621101,0,0.951782,0.0482179
11850,49.88616943,101.1857694,55.84376943,4533.695769,7920.485769,3156.785769,1049.405769,0.0564921,0.501001,0.498999,76.93446943,104.3157694,110.3837694,67.20486943,0.621101,0,0.951782,0.048218
11880,50.12666137,101.4278614,56.05106137,4533.836861,7920.756861,3155.936861,1049.726861,0.056495,0.501001,0.498999,77.17546137,104.5568614,110.6248614,67.44596137,0.621149,0,0.951783,0.0482172
11910,50.15845333,101.4610533,56.05285333,4533.819053,7920.569053,3157.299053,1049.759053,0.0564996,0.501001,0.498999,77.20755333,104.5890533,110.6570533,67.47815333,0.621245,0,0.951784,0.0482158
11940,50.20951985,101.5103198,56.06861985,4533.93932,7920.61932,3157.39932,1049.73932,0.0564939,0.501001,0.498999,77.25801985,104.6393198,110.7073198,67.52841985,0.621154,0,0.951783,0.0482171
11970,50.03926129,101.3386613,55.86336129,4533.828661,7920.418661,3157.168661,1049.598661,0.0564877,0.501001,0.498999,77.08736129,104.4686613,110.5366613,67.35776129,0.621055,0,0.951782,0.0482185
12000,49.78068892,101.0792889,55.57378892,4533.640289,7920.240289,3156.870289,1049.390289,0.0564852,0.501001,0.498999,76.82898892,104.2102889,110.2782889,67.09938892,0.621088,0,0.951781,0.0482186
12030,50.31623217,101.6149322,56.07483217,4534.185932,7920.835932,3157.245932,1049.835932,0.0564859,0.501001,0.498999,77.36453217,104.7459322,110.8139322,67.63503217,0.621069,0,0.951781,0.0482191
12060,49.87180969,101.1709097,55.59960969,4533.74191,7920.39191,3156.51191,1049.47191,0.0564879,0.501001,0.498999,76.91990969,104.3019097,110.3699097,67.19100969,0.621132,0,0.951781,0.0482185
12090,50.18560163,101.4871016,55.87920163,4533.936102,7920.896102,3156.146102,1049.776102,0.0564925,0.501001,0.498999,77.23450163,104.6161016,110.6841016,67.50520163,0.621181,0,0.951783,0.0482174
12120,49.80916894,101.1121689,55.46856894,4533.460169,7920.430169,3156.160169,1049.410169,0.0564991,0.501001,0.498999,76.85906894,104.2401689,110.3081689,67.12926894,0.621301,0,0.951785,0.0482154
12150,49.50904752,100.8113475,55.13614752,4533.189348,7919.859348,3156.809348,1049.039348,0.0564966,0.501001,0.498999,76.55884752,103.9393475,110.0073475,66.82844752,0.621256,0,0.951784,0.0482156
12180,49.60429728,100.9047973,55.19499728,4533.313797,7919.943797,3156.283797,1049.143797,0.0564889,0.501001,0.498999,76.65259728,104.0337973,110.1017973,66.92289728,0.621118,0,0.951783,0.048217
12210,50.02176007,101.3209601,55.57666007,4533.80096,7920.57096,3156.54096,1049.56096,0.0564849,0.501001,0.498999,77.06946007,104.4509601,110.5189601,67.34006007,0.621024,0,0.951782,0.0482184
12240,50.27638033,101.5738803,55.79958033,4534.17588,7920.63588,3157.62588,1049.80588,0.0564837,0.501001,0.498999,77.32408033,104.7058803,110.7738803,67.59498033,0.621079,0,0.951782,0.0482183
12270,49.72088515,101.0196851,55.20888515,4533.580685,7920.310685,3155.970685,1049.260685,0.0564843,0.501001,0.498999,76.76908515,104.1506851,110.2186851,67.03978515,0.621074,0,0.951782,0.0482184
12300,49.55527879,100.8542788,55.00917879,4533.435279,7920.215279,3156.645279,1049.145279,0.0564865,0.501001,0.498999,76.60377879,103.9852788,110.0532788,66.87437879,0.621116,0,0.951782,0.0482184
12330,49.57063487,100.8686349,54.99113487,4533.490635,7920.190635,3156.210635,1049.070635,0.0564861,0.501001,0.498999,76.61863487,104.0006349,110.0686349,66.88973487,0.621127,0,0.951781,0.0482187
12360,49.65997392,100.9602739,55.04527392,4533.490274,7920.360274,3155.490274,1049.230274,0.0564901,0.501001,0.498999,76.70847392,104.0902739,110.1582739,66.97937392,0.621159,0,0.951782,0.048218
12390,50.22296373,101.5247637,55.57686373,4533.963764,7921.043764,3156.163764,1049.733764,0.0564972,0.501001,0.498999,77.27226373,104.6537637,110.7217637,67.54286373,0.62126,0,0.951784,0.0482164
12420,49.79642211,101.1000221,55.11442211,4533.417022,7920.157022,3156.147022,1049.327022,0.0565004,0.501001,0.498999,76.84592211,104.2270221,110.2950221,67.11612211,0.621265,0,0.951784,0.0482159
12450,49.55050259,100.8536026,54.83180259,4533.130603,7919.750603,3156.200603,1049.080603,0.0564972,0.501001,0.498999,76.59970259,103.9806026,110.0486026,66.86970259,0.621194,0,0.951784,0.0482161
12480,49.97840432,101.2798043,55.22620432,4533.657804,7920.157804,3157.167804,1049.507804,0.05649,0.501001,0.498999,77.02650432,104.4078043,110.4758043,67.29690432,0.621091,0,0.951783,0.0482174
12510,49.9577619,101.2581619,55.1691619,4533.667162,7920.327162,3156.867162,1049.487162,0.0564876,0.501001,0.498999,77.0061619,104.3871619,110.4551619,67.2762619,0.621057,0,0.951782,0.048218
12540,50.02038849,101.3199885,55.19568849,4533.819988,7920.419988,3157.229988,1049.519988,0.0564849,0.501001,0.498999,77.06888849,104.4499885,110.5179885,67.33908849,0.621086,0,0.951782,0.048218
12570,49.94688958,101.2464896,55.08938958,4533.76649,7920.48649,3157.20649,1049.59649,0.0564832,0.501001,0.498999,76.99488958,104.3764896,110.4444896,67.26558958,0.621053,0,0.951781,0.0482188
12600,49.65031153,100.9503115,54.75701153,4533.430312,7920.390312,3155.740312,1049.270312,0.0564849,0.501001,0.498999,76.69881153,104.0803115,110.1483115,66.96941153,0.621078,0,0.951782,0.0482183
12630,49.78584239,101.0839424,54.86004239,4533.725942,7920.295942,3156.845942,1049.275942,0.0564879,0.501001,0.498999,76.83404239,104.2159424,110.2839424,67.10504239,0.621153,0,0.951782,0.0482181
12660,50.33388213,101.6306821,55.37138213,4534.333682,7920.903682,3157.153682,1049.853682,0.0564852,0.501001,0.498999,77.38138213,104.7636821,110.8316821,67.65278213,0.621127,0,0.951781,0.0482186
12690,50.1952374,101.4946374,55.1972374,4534.095637,7921.045637,3156.705637,1049.795637,0.0564919,0.501001,0.498999,77.2437374,104.6256374,110.6936374,67.5147374,0.62121,0,0.951783,0.0482171
12720,50.077476,101.376776,55.046776,4533.937776,7920.907776,3156.797776,1049.637776,0.0564944,0.501001,0.498999,77.125776,104.507776,110.575776,67.396876,0.6212,0,0.951783,0.048217
12750,50.18036447,101.4821645,55.11406447,4533.911164,7920.781164,3157.201164,1049.771164,0.0565019,0.501001,0.498999,77.22996447,104.6111645,110.6791645,67.50026447,0.621308,0,0.951785,0.0482151
12780,49.83087496,101.132175,54.72757496,4533.541175,7920.381175,3157.111175,1049.381175,0.0565005,0.501001,0.498999,76.88017496,104.261175,110.329175,67.15027496,0.621252,0,0.951785,0.0482153
12810,49.55777527,100.8584753,54.42067527,4533.267475,7919.997475,3155.817475,1049.097475,0.0564919,0.501001,0.498999,76.60557527,103.9874753,110.0554753,66.87657527,0.621135,0,0.951783,0.0482166
12840,50.48728299,101.786883,55.31338299,4534.256883,7920.916883,3157.456883,1050.036883,0.0564903,0.501001,0.498999,77.53578299,104.916883,110.984883,67.80598299,0.621113,0,0.951783,0.0482172
12870,50.04299315,101.3423931,54.83579315,4533.822393,7920.502393,3156.592393,1049.572393,0.0564866,0.501001,0.498999,77.09079315,104.4723931,110.5403931,67.36149315,0.621046,0,0.951782,0.0482181
12900,49.50185742,100.8016574,54.25845742,4533.321657,7920.001657,3156.301657,1049.001657,0.0564872,0.501001,0.498999,76.55075742,103.9316574,109.9996574,66.82075742,0.621084,0,0.951782,0.0482181
12930,50.35599262,101.6571926,55.07649262,4534.106193,7920.856193,3156.516193,1049.946193,0.0564888,0.501001,0.498999,77.40489262,104.7861926,110.8541926,67.67529262,0.62113,0,0.951782,0.0482176
12960,49.52865548,100.8313555,54.21685548,4533.219355,7920.199355,3155.579355,1049.149355,0.0564932,0.501001,0.498999,76.57845548,103.9593555,110.0273555,66.84845548,0.621242,0,0.951784,0.048216
12990,49.8772504,101.1785504,54.5284504,4533.56755,7920.30755,3156.76755,1049.40755,0.0564921,0.501001,0.498999,76.9263504,104.3075504,110.3755504,67.1966504,0.621218,0,0.951784,0.048216
13020,49.9900517,101.2896517,54.6036517,4533.759652,7920.429652,3157.469652,1049.579652,0.0564867,0.501001,0.498999,77.0384517,104.4196517,110.4876517,67.3087517,0.621104,0,0.951783,0.0482174
13050,50.07697296,101.375173,54.65707296,4533.956173,7920.386173,3157.526173,1049.576173,0.0564812,0.501001,0.498999,77.12397296,104.506173,110.574173,67.39527296,0.621039,0,0.951782,0.0482184
13080,50.23935873,101.5369587,54.78315873,4534.178959,7920.848959,3157.298959,1049.788959,0.0564825,0.501001,0.498999,77.28745873,104.6689587,110.7369587,67.55805873,0.621055,0,0.951781,0.0482188
13110,50.1794322,101.4773322,54.6886322,4534.099332,7920.959332,3156.299332,1049.739332,0.0564853,0.501001,0.498999,77.2271322,104.6093322,110.6773322,67.4984322,0.621082,0,0.951781,0.0482185
13140,50.03586677,101.3362668,54.51156677,4533.836267,7920.746267,3155.876267,1049.586267,0.0564936,0.501001,0.498999,77.08446677,104.4662668,110.5342668,67.35536677,0.621147,0,0.951783,0.0482175
13170,49.5351877,100.8355877,53.9745877,4533.325588,7920.205588,3155.895588,1049.065588,0.0564948,0.501001,0.498999,76.5840877,103.9655877,110.0335877,66.8546877,0.621176,0,0.951783,0.0482173
13200,49.62180689,100.9235069,54.02880689,4533.342507,7920.232507,3156.732507,1049.322507,0.0564972,0.501001,0.498999,76.67110689,104.0525069,110.1205069,66.94160689,0.62126,0,0.951784,0.048216
13230,50.47355564,101.7743556,54.84295564,4534.203356,7920.843356,3157.723356,1050.003356,0.0564919,0.501001,0.498999,77.52215564,104.9033556,110.9713556,67.79245564,0.621144,0,0.951783,0.0482175
13260,49.6885758,100.9882758,54.0212758,4533.468276,7920.028276,3157.148276,1049.218276,0.0564888,0.501001,0.498999,76.7372758,104.1182758,110.1862758,67.0073758,0.621114,0,0.951782,0.0482181
13290,49.85171874,101.1513187,54.15141874,4533.631319,7920.431319,3156.851319,1049.441319,0.0564876,0.501001,0.498999,76.90011874,104.2813187,110.3493187,67.17041874,0.621056,0,0.951781,0.0482188
13320,50.11412552,101.4141255,54.37782552,4533.914126,7920.594126,3157.124126,1049.674126,0.0564887,0.501001,0.498999,77.16272552,104.5441255,110.6121255,67.43322552,0.621115,0,0.951781,0.0482185
13350,50.10751147,101.4076115,54.33491147,4533.937611,7920.527611,3157.167611,1049.617611,0.0564882,0.501001,0.498999,77.15661147,104.5376115,110.6056115,67.42671147,0.621146,0,0.951782,0.0482184
13380,49.62613282,100.9249328,53.82043282,4533.495933,7920.185933,3155.885933,1049.115933,0.0564855,0.501001,0.498999,76.67453282,104.0559328,110.1239328,66.94503282,0.621096,0,0.951781,0.048219
13410,50.05276214,101.3518621,54.21126214,4533.952862,7920.652862,3157.182862,1049.582862,0.0564884,0.501001,0.498999,77.10106214,104.4828621,110.5508621,67.37196214,0.621163,0,0.951782,0.0482185
13440,50.4540285,101.7540285,54.5798285,4534.274028,7921.144028,3156.494028,1049.924028,0.0564881,0.501001,0.498999,77.5028285,104.8840285,110.9520285,67.7731285,0.621101,0,0.951781,0.0482189
13470,49.85672498,101.156925,53.94662498,4533.676925,7920.506925,3156.206925,1049.446925,0.0564898,0.501001,0.498999,76.90502498,104.286925,110.354925,67.17602498,0.621163,0,0.951782,0.048218
13500,50.33790164,101.6381016,54.39180164,4534.118102,7921.088102,3156.498102,1049.958102,0.0564911,0.501001,0.498999,77.38660164,104.7681016,110.8361016,67.65720164,0.621153,0,0.951782,0.048218
13530,50.47385234,101.7752523,54.49565234,4534.234252,7921.254252,3156.884252,1050.094252,0.0564936,0.501001,0.498999,77.52295234,104.9042523,110.9722523,67.79335234,0.621203,0,0.951783,0.0482174
13560,49.75881419,101.0600142,53.74441419,4533.499014,7920.279014,3156.289014,1049.319014,0.0564944,0.501001,0.498999,76.80751419,104.1890142,110.2570142,67.07811419,0.621175,0,0.951782,0.0482177
13590,49.7514276,101.0535276,53.7010276,4533.431528,7920.191528,3156.141528,1049.331528,0.0564942,0.501001,0.498999,76.8006276,104.1815276,110.2495276,67.0706276,0.621165,0,0.951783,0.0482174
13620,49.92433587,101.2253359,53.84133587,4533.634336,7920.384336,3156.804336,1049.464336,0.0564916,0.501001,0.498999,76.97273587,104.3543359,110.4223359,67.24343587,0.621165,0,0.951783,0.0482174
13650,50.31324801,101.614048,54.19394801,4534.023048,7920.543048,3157.213048,1049.843048,0.0564896,0.501001,0.498999,77.36204801,104.743048,110.811048,67.63214801,0.621126,0,0.951782,0.0482179
13680,50.39861424,101.6979142,54.24611424,4534.227914,7920.737914,3157.367914,1049.857914,0.0564831,0.501001,0.498999,77.44661424,104.8279142,110.8959142,67.71701424,0.621039,0,0.951781,0.0482194
13710,49.74478622,101.0435862,53.55698622,4533.574586,7920.214586,3156.744586,1049.244586,0.0564858,0.501001,0.498999,76.79258622,104.1745862,110.2425862,67.06368622,0.621096,0,0.951781,0.0482188
13740,50.26071729,101.5596173,54.03731729,4534.100617,7920.840617,3157.200617,1049.790617,0.0564865,0.501001,0.498999,77.30891729,104.6906173,110.7586173,67.57971729,0.621109,0,0.951781,0.0482187
13770,50.19495642,101.4938564,53.93945642,4534.074856,7920.744856,3156.974856,1049.734856,0.0564858,0.501001,0.498999,77.24265642,104.6248564,110.6928564,67.51395642,0.621111,0,0.951781,0.0482189
13800,49.95165123,101.2498512,53.66095123,4533.861851,7920.591851,3156.761851,1049.491851,0.0564884,0.501001,0.498999,77.00015123,104.3818512,110.4498512,67.27095123,0.621167,0,0.951782,0.0482183
13830,49.76372025,101.0626202,53.43722025,4533.66362,7920.32362,3156.50362,1049.32362,0.0564885,0.501001,0.498999,76.81192025,104.1936202,110.2616202,67.08272025,0.621128,0,0.951781,0.0482188
13860,50.16500346,101.4655035,53.80750346,4533.965503,7920.865503,3157.235503,1049.665503,0.056496,0.501001,0.498999,77.21420346,104.5955035,110.6635035,67.48460346,0.621228,0,0.951783,0.0482172
13890,49.61627105,100.917571,53.22327105,4533.346571,7920.116571,3156.056571,1049.196571,0.0564945,0.501001,0.498999,76.66497105,104.046571,110.114571,66.93567105,0.621184,0,0.951783,0.0482173
13920,49.70966231,101.0095623,53.28216231,4533.509562,7920.209562,3156.509562,1049.279562,0.0564917,0.501001,0.498999,76.75786231,104.1395623,110.2075623,67.02866231,0.621144,0,0.951782,0.048218
